Time [s];Velocity [km/h]]];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1041.3;14.96;482.27;0;-83.78;-1.8;1;372.97;18.85;2;3;52.5;59.5;8;88;1.04;985.24;1000;0;1;376;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;45.99;25.89;24.61;17.63;20.56;19.69;2.19;2.25;9.95;9.48;14.06;15.54;29.93;31.66;32.88;30.21
1041.4;14.24;482.27;0;-84;-2.25;1;372.82;17.55;2;3;52.5;59.5;8;88;1.04;984.76;1000;0;1;376;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;46;25.87;24.62;17.64;20.56;19.69;2.2;2.23;9.91;9.48;14.05;15.58;29.9;31.64;32.87;30.18
1041.5;13.49;482.27;0;-83.72;-2.61;1;372.63;16.23;2;3;52.5;59.5;8;88;1.04;994.76;1000;0;1;376;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;46.01;25.85;24.63;17.65;20.56;19.69;2.2;2.21;9.88;9.48;14.04;15.62;29.86;31.63;32.85;30.16
1041.6;12.63;482.26;0;-84.5;-2.67;1;372.28;14.83;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;375.52;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;46.01;25.84;24.64;17.65;20.56;19.69;2.21;2.2;9.84;9.48;14.03;15.67;29.83;31.61;32.83;30.13
1041.7;11.71;482.26;0;-84.22;-2.8;1;371.94;13.39;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;374.52;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;46.02;25.82;24.65;17.66;20.56;19.69;2.22;2.18;9.81;9.48;14.02;15.71;29.79;31.59;32.81;30.1
1041.8;10.77;482.26;0;-83.22;-2.84;1;371.64;11.79;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;374;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;46.03;25.8;24.65;17.67;20.56;19.69;2.23;2.16;9.77;9.48;14.02;15.75;29.76;31.58;32.8;30.08
1041.9;9.86;482.25;0;-83.5;-2.82;1;371.34;10.15;2;3;52.5;59.5;8;88;1.04;1000;989.98;0;1;374;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.36;46.04;25.78;24.66;17.68;20.56;19.69;2.23;2.14;9.74;9.42;14.01;15.76;29.72;31.56;32.78;30.06
1042;8.91;482.25;0;-83.72;-2.77;1;371.04;8.3;2;3;52.5;59.5;8;88;1.04;1000;969.98;0;1;373.76;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.35;46.05;25.77;24.67;17.7;20.56;19.69;2.23;2.14;9.71;9.35;14;15.76;29.7;31.54;32.76;30.04
1042.1;7.99;482.25;0;-83.5;-2.79;1;370.74;6.46;2;3;52.51;59.5;8;88;1.04;1000;960;0;1;373.26;2.75;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.35;46.05;25.75;24.68;17.72;20.56;19.69;2.23;2.13;9.68;9.28;13.99;15.76;29.67;31.52;32.74;30.02
1042.2;7.1;482.24;0;-83.72;-2.73;1;370.44;4.66;2;3;52.56;59.5;8;88;1.04;990.49;960;0;1;373;2.69;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.34;46.05;25.73;24.69;17.73;20.56;19.69;2.23;2.12;9.66;9.21;13.98;15.76;29.65;31.51;32.73;30.01
1042.3;6.16;482.24;0;-83.72;-2.84;1;370.13;2.91;2;3;52.6;59.5;8;88;1.04;970.49;960;0;1;373;2.57;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.33;46.05;25.71;24.7;17.75;20.56;19.69;2.23;2.11;9.63;9.14;13.97;15.76;29.62;31.49;32.71;29.99
1042.4;5.25;482.24;0;-83.5;-2.67;1;369.78;1.41;2;3;52.6;59.5;8;88;1.04;955.25;960;0;1;372.76;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.32;46.05;25.7;24.71;17.77;20.56;19.69;2.23;2.1;9.61;9.07;13.96;15.76;29.59;31.47;32.69;29.97
1042.5;4.44;482.23;0;-84;-2.34;1;369.46;0;2;3;52.6;59.5;8;88;1.04;945.25;960;0;1;372.26;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.31;46.05;25.68;24.72;17.79;20.56;19.69;2.23;2.09;9.58;9;13.95;15.76;29.57;31.45;32.67;29.95
1042.6;3.74;482.23;0;-83.28;-2.05;1;369.26;-1.05;2;3;52.6;59.5;8;88;1.04;944.75;960;0;1;372;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.3;46.05;25.66;24.72;17.8;20.56;19.69;2.23;2.08;9.55;8.93;13.95;15.76;29.54;31.44;32.66;29.94
1042.7;3.07;482.23;0;-74.33;-1.69;1;369.06;-2.11;2;3;52.6;59.5;8;88;1.04;954.75;960;0;1;372;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.29;46.05;25.64;24.73;17.82;20.56;19.69;2.23;2.07;9.53;8.86;13.94;15.76;29.51;31.42;32.64;29.92
1042.8;2.51;482.22;0;-62.71;-1.44;1;368.86;-3.21;2;3;52.6;59.5;8;88;1.03;960;960;0;1;371.76;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.28;46.05;25.63;24.74;17.84;20.56;19.69;2.23;2.07;9.5;8.79;13.93;15.76;29.49;31.4;32.62;29.9
1042.9;2.03;482.22;0;-55.83;-1.27;1;368.68;-4.12;2;3;52.59;59.5;8;88;1.02;960;960;0;1;371.26;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.28;46.05;25.62;24.75;17.86;20.55;19.69;2.23;2.06;9.48;8.74;13.93;15.77;29.46;31.38;32.61;29.89
1043;1.65;482.22;0;-45.83;-1.13;1;368.58;-4.22;2;3;52.54;59.5;8;88;1.01;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.27;46.05;25.61;24.76;17.86;20.54;19.69;2.23;2.04;9.5;8.7;13.93;15.78;29.45;31.37;32.6;29.87
1043.1;1.35;482.21;0;-37.38;-0.99;1;368.5;-4.37;2;3;52.5;59.5;8;88;0.99;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.31;18.5;21.5;45.61;47.27;46.06;25.6;24.77;17.86;20.54;19.69;2.23;2.02;9.53;8.65;13.93;15.79;29.45;31.37;32.59;29.85
1043.2;1.11;482.21;0;-31.33;-0.88;1;368.5;-4.72;2;3;52.5;59.5;8;88;0.98;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.3;18.5;21.5;45.61;47.27;46.07;25.59;24.78;17.86;20.53;19.69;2.23;2;9.56;8.61;13.93;15.79;29.44;31.36;32.58;29.83
1043.3;0.92;482.21;0;-24.83;-0.81;1;368.49;-4.95;2;3;52.5;59.5;8;88;0.97;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.29;18.5;21.5;45.61;47.27;46.08;25.58;24.79;17.86;20.52;19.69;2.23;1.99;9.58;8.57;13.93;15.8;29.43;31.35;32.57;29.82
1043.4;0.8;482.2;0;-18.38;-0.64;1;368.44;-4.7;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.27;18.5;21.5;45.61;47.27;46.08;25.57;24.79;17.86;20.51;19.69;2.23;1.97;9.61;8.52;13.93;15.81;29.42;31.34;32.56;29.8
1043.5;0.7;482.2;0;-13.61;-0.55;0;368.41;-4.54;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.26;18.5;21.5;45.61;47.27;46.09;25.56;24.8;17.86;20.5;19.69;2.23;1.95;9.63;8.48;13.93;15.82;29.41;31.33;32.55;29.78
1043.6;0.55;482.2;0;-8.55;-0.46;0;368.46;-4.74;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.24;18.5;21.5;45.61;47.27;46.1;25.55;24.81;17.86;20.49;19.69;2.23;1.93;9.66;8.44;13.93;15.83;29.4;31.32;32.54;29.76
1043.7;0.33;482.19;0;-6.56;-0.07;0;368.5;-4.79;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.23;18.5;21.5;45.61;47.27;46.11;25.55;24.82;17.86;20.48;19.69;2.23;1.92;9.69;8.39;13.93;15.84;29.39;31.31;32.54;29.75
1043.8;0.17;482.19;0;-5.28;0.04;0;368.5;-4.19;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.21;18.5;21.5;45.61;47.27;46.12;25.54;24.83;17.86;20.47;19.69;2.23;1.9;9.71;8.35;13.93;15.85;29.38;31.3;32.53;29.73
1043.9;0.17;482.19;0;-0.56;-0.12;0;368.51;-3.78;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.47;48;85;47;-0.2;18.5;21.5;45.61;47.27;46.13;25.54;24.84;17.85;20.47;19.69;2.24;1.88;9.74;8.33;13.93;15.86;29.38;31.3;32.52;29.71
1044;0.14;482.18;0;0;-0.2;0;368.56;-4.18;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.46;48;85;47;-0.18;18.53;21.5;45.61;47.27;46.13;25.55;24.84;17.83;20.47;19.69;2.25;1.87;9.7;8.33;13.93;15.88;29.38;31.28;32.5;29.69
1044.1;0.11;482.18;0;0;-0.11;0;368.59;-4.43;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.45;48;85;47;-0.17;18.58;21.48;45.61;47.27;46.12;25.56;24.84;17.8;20.47;19.69;2.26;1.86;9.67;8.32;13.93;15.9;29.38;31.26;32.48;29.68
1044.2;0.1;482.18;0;0;-0.08;0;368.54;-4.08;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.44;48;85;47;-0.15;18.63;21.46;45.61;47.27;46.11;25.57;24.84;17.78;20.47;19.69;2.27;1.86;9.63;8.31;13.93;15.91;29.38;31.24;32.47;29.66
1044.3;0.09;482.17;0;0.65;-0.19;0;368.5;-3.88;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.43;48;85;47;-0.15;18.68;21.45;45.61;47.27;46.11;25.58;24.84;17.75;20.47;19.69;2.27;1.85;9.6;8.3;13.93;15.93;29.38;31.23;32.45;29.64
1044.4;0.08;482.17;0;0;-0.14;0;368.5;-4.28;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.42;48;85;47;-0.15;18.73;21.43;45.61;47.27;46.1;25.59;24.84;17.72;20.47;19.69;2.28;1.84;9.56;8.29;13.93;15.95;29.38;31.21;32.43;29.62
1044.5;0.06;482.17;0;0;-0.08;0;368.5;-4.51;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.41;48;85;47;-0.15;18.78;21.41;45.61;47.27;46.09;25.6;24.84;17.7;20.47;19.69;2.29;1.83;9.53;8.28;13.93;15.97;29.38;31.19;32.41;29.61
1044.6;0;482.16;0;0.65;-0.17;0;368.5;-4.06;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.41;48;85;47;-0.15;18.83;21.4;45.61;47.27;46.08;25.6;24.84;17.67;20.47;19.69;2.3;1.82;9.49;8.27;13.93;15.98;29.38;31.17;32.4;29.59
1044.7;0;482.16;0;1;-0.15;0;368.5;-3.78;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.4;48;85;47;-0.15;18.88;21.38;45.61;47.27;46.07;25.61;24.84;17.64;20.47;19.69;2.31;1.81;9.46;8.26;13.93;16;29.38;31.16;32.38;29.57
1044.8;0;482.16;0;0;-0.11;0;368.5;-4.18;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.15;18.93;21.36;45.61;47.27;46.06;25.62;24.84;17.62;20.47;19.69;2.32;1.8;9.42;8.26;13.93;16.02;29.38;31.14;32.36;29.55
1044.9;0;482.15;0;0;-0.18;0;368.5;-4.43;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.15;18.98;21.35;45.61;47.27;46.05;25.62;24.84;17.59;20.47;19.69;2.32;1.8;9.39;8.25;13.92;16.04;29.38;31.12;32.34;29.56
1045;0;482.15;0;0;-0.16;0;368.5;-4.08;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.15;19;21.34;45.61;47.27;46.05;25.61;24.84;17.58;20.47;19.68;2.32;1.79;9.35;8.24;13.91;16.05;29.36;31.11;32.33;29.57
1045.1;0;482.15;0;0;-0.08;0;368.51;-3.85;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.15;19;21.34;45.62;47.28;46.05;25.6;24.84;17.58;20.47;19.67;2.32;1.78;9.32;8.23;13.9;16.07;29.34;31.1;32.31;29.58
1045.2;0;482.14;0;0;-0.12;0;368.56;-4.1;2;3;52.5;59.5;8;88;0.96;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.15;19;21.34;45.63;47.29;46.05;25.59;24.84;17.57;20.47;19.66;2.32;1.77;9.28;8.22;13.89;16.09;29.32;31.1;32.29;29.58
1045.3;0;482.14;0;0;-0.12;0;368.59;-4.25;2;3;52.5;59.5;8;88;0.96;960;969.98;0;1;371;2.5;-1;-0.39;48;85;47;-0.16;19;21.34;45.64;47.3;46.05;25.58;24.84;17.56;20.47;19.65;2.32;1.76;9.25;8.21;13.89;16.11;29.31;31.09;32.27;29.59
1045.4;0;482.14;0;0;-0.14;0;368.54;-4;2;3;52.5;59.5;8;88;0.96;960;989.98;0;1;371;2.5;-1;-0.39;48;85;47;-0.17;19;21.34;45.65;47.31;46.05;25.57;24.84;17.55;20.47;19.64;2.32;1.75;9.21;8.2;13.88;16.12;29.29;31.08;32.26;29.6
1045.5;0;482.13;0;0;-0.13;0;368.5;-3.87;2;3;52.5;59.5;8;88;0.96;960;1000;0;1;371;2.5;-1;-0.39;48;85;47;-0.18;19;21.34;45.66;47.31;46.05;25.56;24.84;17.54;20.47;19.64;2.32;1.74;9.18;8.19;13.87;16.14;29.27;31.07;32.24;29.61
1045.6;0;482.13;0;0;-0.12;0;368.5;-4.22;2;3;52.5;59.5;8;88;0.96;969.47;1000;0;1;371;2.56;-1;-0.39;48;85;47;-0.18;19;21.34;45.67;47.32;46.05;25.55;24.84;17.53;20.47;19.63;2.32;1.73;9.14;8.19;13.86;16.16;29.25;31.06;32.22;29.62
1045.7;0;482.13;0;0;-0.15;0;368.5;-4.46;2;3;52.5;59.5;8;88;0.96;989.46;1000;0;1;371;2.68;-1;-0.39;48;85;47;-0.19;19;21.34;45.67;47.33;46.05;25.55;24.84;17.52;20.47;19.62;2.32;1.73;9.11;8.18;13.85;16.18;29.24;31.05;32.2;29.63
1045.8;0;482.12;0;0;-0.12;0;368.5;-4.26;2;3;52.5;59.5;8;88;0.96;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.2;19;21.34;45.68;47.34;46.05;25.54;24.84;17.51;20.47;19.61;2.32;1.72;9.07;8.17;13.84;16.19;29.22;31.04;32.19;29.64
1045.9;0;482.12;0;0;-0.15;0;368.5;-4.12;2;3;52.5;59.5;8;88;0.96;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.21;19;21.34;45.69;47.35;46.05;25.53;24.84;17.51;20.47;19.6;2.32;1.71;9.04;8.14;13.84;16.18;29.2;31.03;32.17;29.63
1046;0;482.12;0;0;-0.12;0;368.5;-4.22;2;3;52.5;59.5;8;88;0.96;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.21;19;21.34;45.7;47.35;46.05;25.52;24.84;17.52;20.47;19.6;2.32;1.7;9.04;8.1;13.84;16.16;29.2;31.03;32.16;29.62
1046.1;0;482.11;0;0;-0.12;0;368.49;-4.27;2;3;52.5;59.5;8;88;0.96;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.22;19;21.34;45.7;47.35;46.05;25.51;24.84;17.52;20.47;19.6;2.32;1.69;9.04;8.07;13.84;16.15;29.2;31.03;32.15;29.61
1046.2;0;482.11;0;0;-0.14;0;368.44;-4.12;2;3;52.5;59.5;8;88;0.96;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.23;19;21.34;45.7;47.34;46.05;25.5;24.84;17.53;20.47;19.6;2.32;1.68;9.04;8.03;13.84;16.13;29.2;31.03;32.14;29.6
1046.3;0;482.11;0;0;-0.13;0;368.41;-4.03;2;3;52.5;59.5;8;88;0.96;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.24;19;21.34;45.7;47.33;46.05;25.49;24.84;17.54;20.47;19.6;2.32;1.67;9.04;8;13.84;16.11;29.2;31.03;32.13;29.6
1046.4;0;482.1;0;0;-0.1;0;368.46;-4.18;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.25;19;21.34;45.7;47.32;46.05;25.48;24.84;17.55;20.47;19.6;2.32;1.66;9.04;7.96;13.84;16.09;29.2;31.03;32.13;29.59
1046.5;0;482.1;0;0;-0.14;0;368.5;-4.3;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.25;19;21.34;45.7;47.31;46.05;25.48;24.84;17.56;20.47;19.6;2.32;1.66;9.04;7.93;13.84;16.08;29.2;31.03;32.12;29.58
1046.6;0;482.09;0;0;-0.13;0;368.5;-4.3;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.26;19;21.34;45.7;47.3;46.05;25.47;24.84;17.57;20.47;19.6;2.32;1.65;9.04;7.89;13.84;16.06;29.2;31.03;32.11;29.57
1046.7;0;482.09;0;0;-0.08;0;368.5;-4.27;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.27;19;21.34;45.7;47.29;46.05;25.46;24.84;17.58;20.47;19.6;2.32;1.64;9.04;7.86;13.84;16.04;29.2;31.03;32.1;29.56
1046.8;0;482.09;0;0;-0.12;0;368.5;-4.12;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.28;19;21.34;45.7;47.28;46.05;25.45;24.84;17.59;20.47;19.6;2.32;1.63;9.04;7.82;13.84;16.02;29.2;31.03;32.09;29.55
1046.9;0;482.08;0;0;-0.15;0;368.5;-4.01;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.28;19;21.34;45.7;47.28;46.05;25.44;24.84;17.59;20.47;19.6;2.32;1.62;9.04;7.8;13.84;16;29.2;31.03;32.08;29.55
1047;0;482.08;0;0;-0.12;0;368.5;-4.06;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.29;19;21.34;45.7;47.27;46.05;25.43;24.85;17.61;20.47;19.61;2.32;1.61;9.03;7.77;13.84;15.97;29.19;31.03;32.07;29.55
1047.1;0;482.08;0;0;-0.13;0;368.5;-4.07;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.3;19;21.34;45.7;47.27;46.04;25.42;24.86;17.63;20.47;19.62;2.32;1.6;9.02;7.74;13.84;15.95;29.18;31.03;32.06;29.55
1047.2;0;482.07;0;0;-0.12;0;368.5;-3.92;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;46.03;25.42;24.86;17.65;20.47;19.63;2.32;1.59;9.01;7.72;13.84;15.92;29.18;31.03;32.06;29.55
1047.3;0;482.07;0;0;-0.12;0;368.5;-3.85;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;46.02;25.41;24.87;17.66;20.47;19.64;2.32;1.59;9;7.69;13.84;15.9;29.17;31.03;32.05;29.55
1047.4;0;482.07;0;0;-0.11;0;368.5;-4.1;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;46.01;25.4;24.88;17.68;20.47;19.64;2.32;1.58;9;7.66;13.84;15.87;29.16;31.03;32.04;29.55
1047.5;0;482.06;0;0;-0.1;0;368.5;-4.28;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;46;25.39;24.89;17.7;20.47;19.65;2.32;1.57;8.99;7.64;13.84;15.84;29.15;31.03;32.03;29.55
1047.6;0;482.06;0;0;-0.12;0;368.5;-4.18;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;45.99;25.38;24.9;17.72;20.47;19.66;2.32;1.56;8.98;7.61;13.84;15.82;29.14;31.03;32.02;29.55
1047.7;0;482.06;0;0;-0.12;0;368.5;-4.11;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;45.98;25.37;24.91;17.73;20.47;19.67;2.32;1.55;8.97;7.59;13.84;15.79;29.13;31.03;32.01;29.55
1047.8;0;482.05;0;0;-0.13;0;368.5;-4.16;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;45.98;25.36;24.92;17.75;20.47;19.68;2.32;1.54;8.96;7.56;13.84;15.76;29.12;31.03;32;29.55
1047.9;0;482.05;0;0;-0.1;0;368.5;-4.24;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;45.97;25.35;24.93;17.77;20.47;19.69;2.31;1.53;8.95;7.56;13.83;15.75;29.11;31.03;31.99;29.54
1048;0;482.05;0;0;-0.1;0;368.5;-4.44;2;3;52.5;59.5;8;88;1.04;1000;1000;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;45.96;25.35;24.93;17.79;20.46;19.69;2.3;1.52;8.95;7.56;13.82;15.74;29.11;31.03;31.99;29.53
1048.1;0;482.04;0;0;-0.1;0;368.5;-4.57;2;3;52.5;59.5;8;88;1.04;1000;990.26;0;1;371;2.75;-1;-0.39;48;85;47;-0.31;19;21.34;45.7;47.27;45.96;25.34;24.93;17.8;20.45;19.69;2.29;1.52;8.95;7.56;13.82;15.74;29.11;31.03;31.99;29.53
1048.2;0;482.04;0;0;-0.14;0;368.5;-4.42;2;3;52.5;59.5;8;88;1.04;1000;970.26;0;1;371;2.75;-1;-0.39;48;85;47;-0.3;19;21.34;45.7;47.27;45.96;25.33;24.93;17.82;20.44;19.69;2.29;1.51;8.95;7.56;13.81;15.73;29.11;31.03;31.99;29.52
1048.3;0;482.04;0;0;-0.13;0;368.5;-4.31;2;3;52.5;59.5;8;88;1.04;1000;960;0;1;371;2.75;-1;-0.39;48;85;47;-0.3;19;21.34;45.7;47.27;45.96;25.32;24.93;17.84;20.43;19.69;2.28;1.5;8.95;7.56;13.8;15.72;29.11;31.03;31.99;29.51
1048.4;0;482.03;0;0;-0.08;0;368.5;-4.36;2;3;52.5;59.5;8;88;1.04;990.77;960;0;1;371;2.69;-1;-0.39;48;85;47;-0.29;19;21.34;45.7;47.27;45.96;25.31;24.93;17.86;20.42;19.69;2.27;1.49;8.95;7.56;13.79;15.71;29.11;31.03;31.99;29.5
1048.5;0;482.03;0;0.84;-0.12;0;368.5;-4.39;2;3;52.5;59.5;8;88;1.04;970.77;960;0;1;371;2.57;-1;-0.39;48;85;47;-0.28;19;21.34;45.7;47.27;45.96;25.3;24.93;17.87;20.41;19.69;2.26;1.48;8.95;7.56;13.78;15.7;29.11;31.03;31.99;29.49
1048.6;0;482.03;0.71;1;-0.13;0;368.5;-4.34;2;3;52.5;59.5;8;88;1.04;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.27;19;21.34;45.7;47.27;45.96;25.29;24.93;17.89;20.41;19.69;2.25;1.47;8.95;7.56;13.77;15.69;29.11;31.03;31.99;29.48
1048.7;0;482.02;17.53;0.31;-0.11;0;368.49;-4.4;2;3;52.5;59.5;8;88;1.04;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.27;19;21.34;45.7;47.27;45.96;25.28;24.93;17.91;20.4;19.69;2.24;1.46;8.95;7.56;13.76;15.68;29.11;31.03;31.99;29.47
1048.8;0;482.02;22.98;2.8;-0.06;0;368.44;-4.9;2;3;52.5;59.5;8;88;1.04;960;960;0;1;371;2.5;-1;-0.39;48;85;47;-0.26;19;21.34;45.7;47.27;45.96;25.28;24.93;17.93;20.39;19.69;2.23;1.45;8.95;7.56;13.75;15.67;29.11;31.03;31.99;29.46
1048.9;0;482.02;29.17;17.68;0.23;0;368.32;-5.79;2;3;52.5;59.5;8;88;1.04;960;960;0;1;371;2.5;-1;-0.38;48;85;47;-0.25;19;21.34;45.7;47.27;45.96;25.27;24.92;17.94;20.39;19.69;2.23;1.45;8.95;7.56;13.76;15.69;29.11;31.03;31.99;29.47
1049;0;482.01;31.79;49.18;0.75;0;367.92;-8.34;2;3;52.5;59.5;8;88;1.04;960;960;0;1;370.77;2.5;-1;-0.37;48;85;47;-0.24;19;21.34;45.7;47.27;45.96;25.27;24.92;17.96;20.4;19.69;2.23;1.46;8.97;7.56;13.77;15.71;29.11;31.03;31.99;29.48
1049.1;0;482.01;32.13;89.06;1.44;0;367.51;-10.78;2;3;52.5;59.5;8;88;1.04;960;960;0;1;370.27;2.5;-1;-0.36;48;85;47;-0.24;19;21.34;45.69;47.27;45.96;25.27;24.91;17.98;20.41;19.69;2.23;1.46;8.99;7.56;13.78;15.72;29.11;31.02;31.99;29.49
1049.2;0.92;482.01;32.82;110.35;1.72;0;367.06;-12.78;2;3;52.5;59.5;8;88;1.04;960;960;0;1;369.77;2.5;-1;-0.35;48;85;47;-0.23;19;21.34;45.68;47.27;45.96;25.27;24.9;18;20.42;19.69;2.23;1.47;9.01;7.56;13.79;15.74;29.11;31.01;31.99;29.5
