Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
1248.7;46.59;534.58;16.65;-33;-0.84;1;382.52;27.96;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1248.8;46.33;534.58;16.8;-31.25;-0.8;0;382.47;27.53;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1248.9;46.05;534.58;16.89;-30;-0.67;0;382.42;26.88;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249;45.83;534.58;17.36;-30.75;-0.69;0;382.34;25.97;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249.1;45.54;534.57;17.13;-29.49;-0.72;0;382.24;24.87;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249.2;45.28;534.57;17.05;-29.25;-0.79;0;382.2;24.37;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249.3;45.04;534.57;17.13;-29.5;-0.67;0;382.2;24.32;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249.4;44.79;534.57;17.2;-29.5;-0.68;0;382.2;24.24;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249.5;44.55;534.57;17.13;-29.25;-0.65;0;382.2;24.14;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1249.6;44.21;534.57;17.2;-29.25;-0.74;0;382.2;24.1;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.49
1249.7;44.02;534.57;17.2;-29.25;-0.66;0;382.2;24.1;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.48
1249.8;43.75;534.57;17.28;-29.5;-0.67;0;382.2;23.99;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.46
1249.9;43.59;534.57;17.28;-29.25;-0.79;0;382.2;23.79;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.44
1250;43.33;534.57;17.28;-29.75;-0.77;0;382.2;23.5;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.43
1250.1;43.1;534.57;17.13;-29.5;-0.68;0;382.2;23.15;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.41
1250.2;42.79;534.57;17.13;-29.5;-0.73;0;382.2;23;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.39
1250.3;42.6;534.57;17.13;-29.5;-0.64;0;382.2;23;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.38
1250.4;42.4;534.57;16.98;-29.75;-0.72;0;382.23;23.11;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.36
1250.5;42.11;534.57;16.8;-30;-0.77;0;382.28;23.31;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.34
1250.6;41.85;534.57;16.65;-30.75;-0.76;0;382.33;23.83;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.35
1250.7;41.58;534.57;15.81;-31.25;-0.73;0;382.38;24.58;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.37
1250.8;41.32;534.57;10.84;-33.75;-0.8;0;382.74;29.14;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.38
1250.9;40.97;534.57;2.31;-42.77;-1.01;0;383.34;36.54;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.4
1251;40.61;534.57;0;-56.54;-1.32;0.51;384.17;46.18;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.42
1251.1;40.12;534.57;0;-72.76;-1.66;1;385.17;57.48;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.43
1251.2;39.61;534.57;0;-86.01;-1.78;1;385.63;62.01;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.45
1251.3;38.94;534.57;0;-85.74;-1.85;1;385.68;61.51;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.47
1251.4;38.39;534.57;0;-84;-1.76;1;385.64;60.64;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.48
1251.5;37.69;534.57;0;-83.75;-1.73;1;385.54;59.49;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.5
1251.6;37.12;534.57;0;-83.75;-1.65;1;385.47;58.4;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.49
1251.7;36.48;534.57;0;-83.99;-1.8;1;385.42;57.35;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.48
1251.8;35.9;534.57;0;-84;-1.71;1;385.37;56.33;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.46
1251.9;35.34;534.57;0;-84.5;-1.73;1;385.32;55.33;20;20;65.7;72;8;89.5;0;0;0.36;0;23.5;5;23.44
1252;34.75;534.56;0;-83.75;-1.65;1;385.24;54.15;20;20;65.7;72;8;89.5;0;0;0.38;0;23.5;5;23.43
1252.1;34.2;534.56;0;-84.25;-1.83;1;385.14;52.85;20;20;65.7;72;8;89.5;0;0;0.4;0;23.5;5;23.41
1252.2;33.59;534.56;0;-83.75;-1.84;1;385.1;51.78;20;20;65.7;72;8;89.5;0;0;0.4;0;23.5;5;23.39
1252.3;33.03;534.56;0;-83.99;-1.82;1;385.1;50.88;20;20;65.7;72;8;89.5;0;0;0.4;0;23.5;5;23.38
1252.4;32.37;534.56;0;-83.5;-1.78;1;385.04;49.9;20;20;65.7;72;8;89.5;0;0;0.4;0;23.5;5;23.36
1252.5;31.73;534.56;0;-83.5;-1.78;1;384.94;48.85;20;20;65.7;72;8;89.5;0;0;0.4;0;23.5;5;23.34
1252.6;31.15;534.56;0;-84;-1.76;1;384.87;47.77;20;20;65.7;72;8;89.5;0;0;0.4;0;23.5;5;23.35
1252.7;30.53;534.56;0;-83.75;-1.85;1;384.82;46.67;20;20;65.73;72;8;89.5;0;0;0.4;0;23.5;5;23.37
1252.8;30.06;534.56;0;-84;-1.78;1;384.74;45.66;20;20;65.78;72;8;89.5;0;0;0.4;0;23.5;5;23.38
1252.9;29.43;534.56;0;-83.5;-1.74;1;384.64;44.71;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.4
1253;28.81;534.56;0;-84;-1.61;1;384.57;43.67;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.42
1253.1;28.29;534.56;0;-84;-1.71;1;384.52;42.57;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.43
1253.2;27.67;534.56;0;-83.5;-1.66;1;384.44;41.5;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.45
1253.3;27.06;534.56;0;-83.5;-1.79;1;384.34;40.45;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.47
1253.4;26.47;534.56;0;-84.25;-1.9;1;384.27;39.51;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.48
1253.5;25.87;534.56;0;-83.5;-1.77;1;384.22;38.66;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.5
1253.6;25.26;534.56;0;-84;-1.76;1;384.14;37.64;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.49
1253.7;24.78;534.56;0;-83.75;-1.65;1;384.04;36.49;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.48
1253.8;24.12;534.56;0;-83.5;-1.58;1;383.94;35.37;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.46
1253.9;23.54;534.56;0;-84;-1.75;1;383.84;34.27;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.44
1254;22.98;534.56;0;-83.75;-1.72;1;383.77;33.28;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.43
1254.1;22.4;534.56;0;-83.5;-1.78;1;383.72;32.38;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.41
1254.2;21.79;534.56;0;-84.25;-1.75;1;383.64;31.4;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.39
1254.3;21.13;534.56;0;-83.5;-1.69;1;383.54;30.35;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.38
1254.4;20.61;534.56;0;-84.25;-1.61;1;383.47;29.36;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.36
1254.5;20;534.56;0;-84;-1.66;1;383.42;28.41;20;20;65.8;72;8;89.5;0;0;0.4;0;23.5;5;23.34
1254.6;19.44;534.56;0;-84.25;-1.66;1;383.34;27.4;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1254.7;18.82;534.56;0.67;-84;-1.67;1;383.24;26.35;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1254.8;18.23;534.56;3.77;-81.74;-1.68;1;383.06;23.98;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1254.9;17.66;534.55;6.49;-72.97;-1.51;1;382.81;20.63;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1255;17.2;534.55;8.3;-65;-1.3;1;382.59;17.97;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1255.1;16.7;534.55;8.3;-59;-1.24;1;382.39;15.82;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1255.2;16.3;534.55;8.15;-59;-1.26;1;382.3;14.9;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1255.3;15.87;534.55;7.06;-60.75;-1.34;1;382.3;14.9;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1255.4;15.45;534.55;5.1;-63.01;-1.31;1;382.33;15.59;20;20;65.8;72;8;89.5;0;0;0.41;0;23.5;5;23.34
1255.5;15.02;534.55;1.15;-70.02;-1.4;1;382.38;16.79;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1255.6;14.49;534.55;0;-79.51;-1.71;1;382.43;17.41;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1255.7;13.88;534.55;0;-87;-1.77;1;382.48;17.61;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1255.8;13.24;534.55;0;-84.75;-1.75;1;382.44;16.95;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1255.9;12.71;534.55;1.61;-82.99;-1.59;1;382.34;15.65;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1256;12.09;534.55;4.1;-81.25;-1.61;1;382.19;13.9;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1256.1;11.56;534.55;4.64;-71.98;-1.43;1;381.99;11.8;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1256.2;11.09;534.55;5.33;-70.25;-1.46;1;381.87;10.47;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1256.3;10.63;534.55;5.48;-70.01;-1.34;1;381.82;9.72;20;20;65.8;72;8;89.5;0;0;0.42;0;23.5;5;23.34
1256.4;10.13;534.55;5.72;-67.74;-1.35;1;381.74;8.94;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1256.5;9.66;534.55;5.98;-68.5;-1.38;1;381.64;8.14;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1256.6;9.17;534.55;6.5;-67.25;-1.34;1;381.57;7.31;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1256.7;8.73;534.55;7.59;-65.75;-1.3;1;381.52;6.46;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1256.8;8.25;534.55;10.69;-61.98;-1.25;1;381.44;5.35;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1256.9;7.84;534.55;11.08;-52.99;-1.06;1;381.34;4.05;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1257;7.49;534.55;11.08;-49.75;-1.02;1;381.27;3.33;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1257.1;7.16;534.55;10.84;-50.51;-1.01;1;381.22;3.03;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1257.2;6.79;534.55;10.75;-53;-1.03;1;381.17;2.64;20;20;65.8;72;8;89.5;0;0;0.43;0;23.5;5;23.34
1257.3;6.44;534.55;10.75;-51.24;-1.05;1;381.12;2.19;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1257.4;6.07;534.55;10.6;-50.75;-1.07;1;381.07;1.77;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1257.5;5.74;534.55;10.33;-47.98;-0.97;1;381.02;1.37;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1257.6;5.38;534.55;9.53;-48.49;-0.97;1;380.97;0.94;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1257.7;5.06;534.55;8.66;-47.75;-0.96;1;380.92;0.49;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1257.8;4.72;534.54;8.06;-44.49;-0.9;1;380.9;0.04;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1257.9;4.44;534.54;8.06;-41.73;-0.73;1;380.9;-0.41;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258;4.16;534.54;8.3;-36.24;-0.71;1;380.87;-0.8;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.1;3.91;534.54;8.06;-29.49;-0.63;1;380.82;-1.15;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.2;3.7;534.54;7.2;-26.98;-0.55;1;380.77;-1.39;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.3;3.52;534.54;6.05;-26.01;-0.55;1;380.72;-1.54;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.4;3.33;534.54;4.71;-26.25;-0.57;0;380.7;-1.66;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.5;3.15;534.54;3.55;-27.75;-0.61;0;380.7;-1.76;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.6;2.95;534.54;3.03;-29.5;-0.63;0;380.7;-1.86;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.7;2.75;534.54;2.95;-30.25;-0.66;0;380.7;-1.96;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.8;2.55;534.54;3.15;-31.24;-0.64;0;380.7;-2.06;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1258.9;2.34;534.54;3.39;-28.5;-0.58;0;380.7;-2.16;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259;2.16;534.54;3.3;-22.74;-0.52;0;380.67;-2.29;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259.1;1.99;534.54;3.3;-21.23;-0.46;0;380.62;-2.43;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259.2;1.85;534.54;3.3;-18.74;-0.41;0;380.6;-2.5;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259.3;1.71;534.54;3.15;-16.25;-0.32;0;380.6;-2.5;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259.4;1.6;534.54;3.15;-14.49;-0.31;0;380.6;-2.53;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259.5;1.51;534.54;2.95;-12.48;-0.29;0;380.6;-2.58;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.34
1259.6;1.39;534.54;2.88;-10.99;-0.32;0;380.6;-2.63;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.33
1259.7;1.34;534.54;2.55;-10.74;-0.28;0;380.6;-2.68;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.31
1259.8;1.2;534.54;2.38;-9.49;-0.25;0;380.6;-2.7;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.29
1259.9;1.16;534.54;2.38;-9.25;-0.22;0;380.6;-2.7;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.28
1260;1.14;534.54;2.38;-7.75;-0.21;0;380.6;-2.67;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.26
1260.1;1.01;534.54;2.3;-6.25;-0.22;0;380.6;-2.62;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.24
1260.2;1.02;534.54;1.86;-5.5;-0.19;0;380.6;-2.66;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.23
1260.3;0.91;534.54;1.86;-5.75;-0.18;0;380.6;-2.76;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.21
1260.4;0.84;534.54;1.95;-5.75;-0.15;0;380.6;-2.77;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.19
1260.5;0.81;534.54;1.86;-4.5;-0.12;0;380.6;-2.72;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.18
1260.6;0.77;534.54;1.78;-3.25;-0.09;0;380.6;-2.7;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1260.7;0.74;534.53;0.29;-3.01;-0.12;0;380.6;-2.7;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1260.8;0.73;534.53;0;-3.25;-0.1;0;380.6;-2.73;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1260.9;0.69;534.53;0;-5;-0.17;0;380.6;-2.78;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261;0.64;534.53;0;-5.75;-0.2;0;380.57;-2.8;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.1;0.64;534.53;0;-6.5;-0.24;0;380.52;-2.8;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.2;0.58;534.53;0;-6.75;-0.21;0;380.53;-2.77;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.3;0.52;534.53;0;-5.5;-0.2;0;380.58;-2.72;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.4;0.5;534.53;0;-4.51;-0.14;0;380.57;-2.73;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.5;0.48;534.53;0;-4.75;-0.22;0;380.52;-2.78;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.6;0.41;534.53;0;-4.5;-0.15;0;380.5;-2.77;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.7;0.41;534.53;0;-2;-0.07;0;380.5;-2.72;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.8;0.31;534.53;0;-2;-0.1;0;380.53;-2.62;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1261.9;0.26;534.53;0;-1.75;-0.09;0;380.58;-2.47;20;20;65.8;72;8;89.5;0;0;0.44;0;23.5;5;23.17
1262;0.25;534.53;0;0;-0.08;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.45;0;23.5;5;23.17
1262.1;0.24;534.53;0;0;-0.05;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.45;0;23.5;5;23.17
1262.2;0.23;534.53;0;0;-0.06;0;380.6;-2.43;20;20;65.8;72;8;89.5;0;0;0.46;0;23.5;5;23.17
1262.3;0.18;534.53;0;0;-0.1;0;380.6;-2.48;20;20;65.8;72;8;89.5;0;0;0.47;0;23.5;5;23.17
1262.4;0.16;534.53;0;0;-0.03;0;380.6;-2.47;20;20;65.8;72;8;89.5;0;0;0.47;0;23.5;5;23.17
1262.5;0.16;534.53;0;0;-0.07;0;380.6;-2.42;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1262.6;0.16;534.53;0;0;-0.1;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1262.7;0.16;534.53;0;0;-0.03;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1262.8;0.16;534.53;0;0;-0.07;0;380.6;-2.43;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1262.9;0.15;534.53;0;0;-0.07;0;380.6;-2.48;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263;0.13;534.53;0;0;-0.07;0;380.6;-2.5;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.1;0.11;534.53;0;0;-0.08;0;380.6;-2.5;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.2;0.11;534.53;0;0;-0.05;0;380.6;-2.47;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.3;0.1;534.53;0;0;-0.05;0;380.6;-2.42;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.4;0.1;534.53;0;0;-0.05;0;380.6;-2.43;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.5;0.1;534.53;0;0;-0.04;0;380.6;-2.48;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.6;0.11;534.53;0;0;-0.03;0;380.57;-2.5;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.7;0.1;534.52;0;0;-0.05;0;380.52;-2.5;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.8;0.09;534.52;0;0;-0.08;0;380.53;-2.47;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1263.9;0.09;534.52;0;0;-0.07;0;380.58;-2.42;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1264;0.09;534.52;0;0;-0.08;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.5;5;23.17
1264.1;0.08;534.52;0;0;-0.05;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.52;5;23.17
1264.2;0.08;534.52;0;0;-0.06;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.57;5;23.17
1264.3;0.06;534.52;0;0;-0.02;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.62;5;23.17
1264.4;0;534.52;0;0;-0.06;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.67;5;23.17
1264.5;0;534.52;0;0;-0.03;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;23.72;5;23.17
1264.6;0;534.52;0;0;-0.04;0;380.6;-2.37;20;20;65.8;72;8;89.5;0;0;0.48;0;23.77;5;23.17
1264.7;0;534.52;0;0;-0.1;0;380.6;-2.32;20;20;65.8;72;8;89.5;0;0;0.48;0;23.82;5;23.17
1264.8;0;534.52;0;0;-0.04;0;380.57;-2.36;20;20;65.8;72;8;89.5;0;0;0.48;0;23.87;5;23.17
1264.9;0;534.52;0;0;-0.03;0;380.52;-2.46;20;20;65.8;72;8;89.5;0;0;0.48;0;23.92;5;23.17
1265;0;534.52;0;0;-0.06;0;380.53;-2.47;20;20;65.8;72;8;89.5;0;0;0.48;0;23.97;5;23.17
1265.1;0;534.52;0;0;-0.03;0;380.58;-2.42;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.2;0;534.52;0;0;-0.03;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.3;0;534.52;0;0;-0.03;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.4;0;534.52;0;0;-0.05;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.5;0;534.52;0;0;-0.05;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.6;0;534.52;0;0;-0.03;0;380.57;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.7;0;534.52;0;0;-0.03;0;380.52;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.8;0;534.52;0;0;-0.06;0;380.53;-2.37;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1265.9;0;534.52;0;0;-0.03;0;380.58;-2.32;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266;0;534.52;0;0;-0.05;0;380.57;-2.36;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266.1;0;534.52;0;0;-0.05;0;380.52;-2.46;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266.2;0;534.52;0;0;-0.03;0;380.53;-2.5;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266.3;0;534.52;0;0;-0.04;0;380.58;-2.5;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266.4;0;534.52;0;0;-0.01;0;380.6;-2.47;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266.5;0;534.52;0;0;-0.03;0;380.6;-2.42;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.17
1266.6;0;534.51;0;0;-0.05;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.18
1266.7;0;534.51;0;0;-0.03;0;380.6;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.2
1266.8;0;534.51;0;0;-0.04;0;380.57;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.22
1266.9;0;534.51;0;0;-0.11;0;380.52;-2.4;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.23
1267;0;534.51;0;0;-0.08;0;380.53;-2.37;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.25
1267.1;0;534.51;0;0;-0.05;0;380.58;-2.32;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.27
1267.2;0;534.51;0;0;-0.04;0;380.6;-2.3;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.28
1267.3;0;534.51;0;0;-0.02;0;380.6;-2.3;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.3
1267.4;0;534.51;0;0;-0.05;0;380.57;-2.33;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.32
1267.5;0;534.51;0;0;-0.03;0;380.52;-2.38;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.33
1267.6;0;534.51;0;0;-0.05;0;380.53;-2.37;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
1267.7;0;534.51;0;0;-0.05;0;380.58;-2.32;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
1267.8;0;534.51;0;0;-0.08;0;380.6;-2.3;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
1267.9;0;534.51;0;0;-0.05;0;380.6;-2.3;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
1268;0;534.51;0;0;-0.08;0;380.6;-2.33;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
1268.1;0;534.51;0;0;-0.03;0;380.6;-2.38;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
1268.2;0;534.51;0;0;-0.05;0;380.6;-2.37;20;20;65.8;72;8;89.5;0;0;0.48;0;24;5;23.34
