Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];
560;81.77;585.91;43.78;13.77;0;0;385.5;-28.07;27;28;81.9;95.5;8;90;0;0;0.92;1;27.5;85;5;31.76;
560.1;81.75;585.93;43.18;13.73;0.01;0;385.6;-27.05;27;28;81.9;95.5;8;90;0;0;0.92;1;27.5;85;5;31.75;
560.2;81.7;585.95;42.78;12.73;-0.01;0;385.7;-26.05;27;28;81.9;95.5;8;90;0;0;0.92;1;27.5;85;5;31.73;
560.3;81.7;585.97;43.25;12;0.05;0;385.7;-25.76;27;28;81.9;95.5;8;90;0;0;0.92;1;27.5;85;5;31.71;
560.4;81.68;585.99;43.78;12;0.03;0;385.7;-25.51;27;28;81.9;95.5;8;90;0;0;0.92;1;27.5;85;5;31.7;
560.5;81.63;586.01;43.65;13;0.01;0;385.6;-26.74;27;28;81.9;95.5;8;90;0;0;0.92;1;27.5;85;5;31.68;
560.6;81.63;586.03;43.95;13.5;0.07;0;385.5;-28.04;27;28;81.9;95.5;8;90;0;0;0.93;1;27.5;85;5;31.67;
560.7;81.62;586.05;43.95;14.5;0.1;0;385.5;-28.53;27;28;81.9;95.5;8;90;0;0;0.95;1;27.5;85;5;31.67;
560.8;81.62;586.07;43.95;14.5;0.14;0;385.5;-28.98;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
560.9;81.59;586.09;43.78;14.5;0.07;0;385.5;-28.9;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561;81.55;586.11;43.95;14.23;0.01;0;385.5;-28.8;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.1;81.47;586.13;43.57;14.5;-0.03;0;385.55;-28.09;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.2;81.43;586.15;43.21;14;-0.01;0;385.6;-27.33;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.3;81.42;586.17;43.48;12.5;0.04;0;385.65;-26.78;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.4;81.46;586.19;43.18;12;0.01;0;385.7;-26.23;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.5;81.47;586.21;43.27;12.5;-0.02;0;385.7;-25.77;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.6;81.43;586.23;43.18;12.27;-0.05;0;385.7;-25.32;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.7;81.42;586.25;43.18;12.5;-0.07;0;385.7;-25.59;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.8;81.36;586.27;43.35;12.5;-0.02;0;385.7;-25.89;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
561.9;81.36;586.29;44.31;12.5;-0.05;0;385.65;-26.81;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562;81.37;586.31;46.58;13.27;-0.12;0;385.6;-27.76;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.1;81.32;586.33;47.87;14.5;0.03;0;385.5;-29.61;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.2;81.32;586.35;48.45;15.23;0.08;0;385.4;-31.51;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.3;81.35;586.37;49.2;17.23;0.07;0;385.16;-35.08;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.4;81.34;586.39;51.08;19.23;0.1;0;384.91;-38.73;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.5;81.36;586.41;51.69;22.18;0.22;0;384.47;-45.05;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.6;81.42;586.43;52.72;26.41;0.28;0;384.02;-51.5;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.7;81.53;586.45;53.25;31.18;0.32;0;383.48;-59.81;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.8;81.62;586.47;53.19;36.18;0.42;0;382.93;-68.21;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
562.9;81.74;586.49;53.25;41.68;0.52;0;382.47;-74.94;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563;81.86;586.51;53.03;44.73;0.6;0;382.02;-81.59;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.1;82.07;586.53;52.88;45.46;0.56;0;381.76;-84.81;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.2;82.22;586.55;52.8;48;0.59;0;381.51;-87.86;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.3;82.43;586.57;52.8;49.3;0.58;0;381.36;-90;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.4;82.61;586.59;52.8;50.2;0.69;0;381.21;-92.1;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.5;82.72;586.61;52.58;51.41;0.73;0;381.06;-93.96;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.6;82.94;586.63;52.65;52.5;0.58;0;380.91;-95.81;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.7;83.22;586.65;52.42;52.91;0.58;0;380.76;-97.95;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.8;83.47;586.67;51.73;55;0.45;0;380.61;-100.1;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
563.9;83.63;586.69;50.41;53.8;0.71;0;380.7;-98.06;27;28;81.9;95.5;8;90;0;0;0.96;1;27.5;85;5;31.67;
564;83.76;586.71;49.05;52.3;0.68;0;380.8;-95.81;27;28;81.85;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.1;84.07;586.73;48.93;49.3;0.61;0;381.13;-90.17;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.2;84.31;586.75;48.3;46.5;0.46;0;381.48;-84.37;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.3;84.5;586.77;47.93;43.5;0.42;0;381.79;-79.48;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.4;84.65;586.79;47.68;40.3;0.4;0;382.09;-74.63;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.5;84.74;586.81;47.53;37.8;0.44;0;382.39;-70.3;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.6;84.89;586.83;47.2;36;0.44;0;382.69;-66;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.7;85.01;586.85;46.38;33.8;0.29;0;382.89;-62.42;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.8;85.09;586.87;45.44;31.5;0.25;0;383.09;-58.87;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
564.9;85.14;586.89;45.03;29.3;0.34;0;383.34;-54.89;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565;85.16;586.91;44.58;26.89;0.15;0;383.59;-50.89;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.1;85.24;586.93;43.67;25.09;0.19;0;383.84;-47.46;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.2;85.24;586.95;41.2;23.09;0.13;0;384.09;-44.06;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.3;85.29;586.97;40.02;20;0.05;0;384.43;-38.99;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.4;85.25;586.99;38.68;17.3;0.02;0;384.78;-33.84;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.5;85.22;587.01;38.47;14.8;0.04;0;385.04;-30.36;27;28;81.8;95.5;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.6;85.19;587.03;38.28;13;-0.02;0;385.29;-26.96;27;28;81.8;95.46;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.7;85.2;587.05;38.43;11.5;-0.03;0;385.4;-25.08;27;28;81.8;95.27;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.8;85.16;587.07;38.53;10.8;-0.03;0;385.5;-23.28;27;28;81.8;95.08;8;90;0;0;0.92;1;27.5;85;5;31.67;
565.9;85.11;587.09;38.68;10.09;-0.07;0;385.64;-21.44;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566;85.09;587.11;38.83;9.09;-0.07;0;385.79;-19.59;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.1;85.05;587.13;38.73;8;-0.13;0;385.94;-17.84;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.2;84.98;587.15;38.68;6.6;-0.22;0;386.09;-16.1;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.3;84.88;587.17;38.58;5.8;-0.18;0;386.19;-14.49;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.4;84.8;587.19;38.68;4.8;-0.01;0;386.29;-12.89;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.5;84.7;587.21;38.68;4.3;-0.07;0;386.3;-12.8;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.6;84.6;587.23;38.68;4.5;-0.15;0;386.3;-12.8;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.7;84.54;587.25;38.68;4.5;-0.14;0;386.35;-12.71;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.8;84.46;587.27;38.68;4.5;-0.11;0;386.4;-12.61;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
566.9;84.39;587.29;38.68;4.5;-0.09;0;386.4;-12.6;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567;84.34;587.31;38.83;4.5;-0.09;0;386.4;-12.6;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.1;84.31;587.33;39;4.5;-0.13;0;386.4;-12.69;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.2;84.18;587.34;38.83;4.5;-0.11;0;386.4;-12.79;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.3;84.08;587.36;38.83;4.5;-0.17;0;386.4;-12.75;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.4;84.02;587.38;38.83;4.5;-0.18;0;386.4;-12.7;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.5;83.98;587.4;38.83;4.3;-0.12;0;386.4;-12.65;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.6;83.84;587.42;38.83;4.5;-0.26;0;386.4;-12.6;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.7;83.78;587.44;38.83;4.5;-0.17;0;386.4;-12.93;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.8;83.73;587.46;39;4.5;-0.09;0;386.4;-13.28;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
567.9;83.64;587.48;39;5;-0.03;0;386.4;-13.35;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568;83.54;587.5;39.15;5;-0.08;0;386.4;-13.4;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.1;83.46;587.52;39.15;5;-0.09;0;386.4;-13.4;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.2;83.43;587.54;39.15;5;-0.13;0;386.4;-13.4;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.3;83.29;587.56;39.15;5;-0.08;0;386.4;-13.4;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.4;83.24;587.58;39.3;5;-0.15;0;386.4;-13.4;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.5;83.12;587.6;39.3;5;-0.11;0;386.4;-13.68;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.6;83.05;587.62;39.3;5.5;-0.11;0;386.4;-13.98;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.7;82.99;587.64;39.41;5;-0.01;0;386.4;-14;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.8;82.94;587.66;39.6;5.5;-0.01;0;386.4;-14;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
568.9;82.81;587.68;39.48;5.5;-0.04;0;386.4;-14.09;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569;82.75;587.7;39.52;5.5;-0.06;0;386.4;-14.19;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569.1;82.68;587.72;39.48;5.5;-0.1;0;386.4;-14.11;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569.2;82.64;587.74;39.55;5.5;-0.14;0;386.4;-14.01;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569.3;82.55;587.76;40.29;5.5;-0.06;0;386.4;-14.51;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569.4;82.42;587.78;40.87;6;-0.03;0;386.4;-15.06;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569.5;82.41;587.8;42.7;5.7;-0.17;0;386.31;-16.17;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.67;
569.6;82.31;587.82;42.51;7.2;-0.19;0;386.21;-17.32;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.66;
569.7;82.22;587.84;42.1;8.2;-0.22;0;386.11;-18.94;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.65;
569.8;82.13;587.86;41.87;9;-0.04;0;386.01;-20.59;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.63;
569.9;82.12;587.88;41.78;8.7;-0.07;0;386.05;-20;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.61;
570;82.07;587.9;41.83;8.5;-0.03;0;386.1;-19.25;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.6;
570.1;82.04;587.92;41.93;8.5;-0.05;0;386.1;-19.15;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.58;
570.2;82.01;587.94;41.93;8.5;-0.11;0;386.1;-19.1;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.56;
570.3;81.92;587.96;41.78;8.5;-0.02;0;386.1;-19.1;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.55;
570.4;81.81;587.98;41.78;8.5;0.03;0;386.1;-19.1;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.53;
570.5;81.79;588;41.83;8.5;-0.01;0;386.1;-19.1;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
570.6;81.73;588.02;41.78;8.3;0.03;0;386.1;-19.1;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
570.7;81.64;588.04;41.93;8.5;0.04;0;386.1;-19.15;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
570.8;81.61;588.06;41.93;8.5;-0.11;0;386.1;-19.2;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
570.9;81.53;588.08;41.93;8.5;-0.05;0;386.1;-19.29;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571;81.47;588.1;41.83;8.5;-0.07;0;386.1;-19.39;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.1;81.4;588.12;41.87;8.5;-0.18;0;386.1;-19.31;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.2;81.35;588.14;41.73;8.5;-0.24;0;386.1;-19.21;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.3;81.29;588.16;41.78;8.09;-0.11;0;386.15;-19.11;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.4;81.23;588.18;41.78;8.3;-0.11;0;386.2;-19.01;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.5;81.19;588.2;41.78;8.5;-0.03;0;386.15;-19.09;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.6;81.13;588.22;41.99;8.5;-0.07;0;386.1;-19.19;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.7;81.11;588.24;42.16;8.7;-0.06;0;386.05;-19.99;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.8;81.04;588.26;42.25;9.5;-0.01;0;386;-20.84;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
571.9;80.99;588.28;42.25;10;0.01;0;386;-20.95;27;28;81.8;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
572;80.95;588.3;42.1;10;-0.05;0;386;-21;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.1;80.95;588.32;42.16;9;-0.09;0;386;-21.28;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.2;80.87;588.34;42.4;10;-0.07;0;386;-21.58;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.3;80.79;588.36;42.4;10;-0.09;0;386;-21.83;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.4;80.78;588.38;42.25;10.2;0.03;0;386;-22.08;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.5;80.76;588.4;42.34;10;0.01;0;386;-21.96;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.6;80.7;588.42;42.4;10;-0.12;0;386;-21.81;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.7;80.67;588.44;42.25;10;-0.12;0;386;-21.66;27;28;81.8;95;8;90;5.52;0;0.92;1;27.5;85;5;31.51;
572.8;80.62;588.46;42.4;10;-0.02;0;386;-21.51;27;28;81.8;95;8;90;5.52;0;0.96;1;27.5;85;5;31.51;
572.9;80.59;588.48;42.4;9.91;-0.05;0;385.95;-21.92;27;28;81.8;95;8;90;5.52;0;0.96;1;27.5;85;5;31.51;
573;80.52;588.5;42.4;10.5;-0.07;0;385.9;-22.37;27;28;81.8;95;8;90;0;0;0.96;1;27.5;85;5;31.51;
573.1;80.44;588.52;42.4;10.5;-0.03;0;385.95;-22.12;27;28;81.8;95;8;90;0;0;0.96;1;27.5;85;5;31.51;
573.2;80.42;588.54;42.65;10.5;-0.02;0;386;-21.82;27;28;81.75;95;8;90;0;0;0.96;1;27.5;85;5;31.51;
573.3;80.4;588.56;42.58;11;-0.09;0;385.95;-22.41;27;28;81.7;95;8;90;0;0;0.96;1;27.5;85;5;31.51;
573.4;80.32;588.58;42.7;11;-0.13;0;385.9;-23.06;27;28;81.7;95;8;90;0;0;0.96;1;27.5;85;5;31.51;
573.5;80.27;588.6;43.3;11.5;-0.04;0;385.85;-23.99;27;28;81.7;95;8;90;0;0;0.96;1;27.5;85;5;31.51;
573.6;80.22;588.62;44.58;12;-0.16;0;385.8;-24.94;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
573.7;80.21;588.64;44.75;12.7;-0.05;0;385.71;-26.45;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
573.8;80.15;588.66;45.09;13.7;-0.03;0;385.61;-28;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
573.9;80.09;588.68;45.87;14.7;-0.02;0;385.51;-29.41;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574;80.09;588.7;47.49;15.8;-0.02;0;385.41;-30.81;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.1;80.1;588.72;47.9;16.5;-0.02;0;385.31;-32.35;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.2;80.1;588.74;49.23;17.5;0;0;385.21;-33.9;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.3;80.08;588.76;49.23;19.2;0.14;0;384.97;-37.27;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.4;80.07;588.78;49.61;21.7;0.15;0;384.72;-40.77;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.5;80.11;588.8;50.59;23.2;0.25;0;384.47;-44.9;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.6;80.16;588.82;52.03;26.3;0.26;0;384.22;-49.08;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.7;80.23;588.84;52.22;30.41;0.25;0;383.74;-55.95;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.8;80.34;588.86;52.33;33.91;0.32;0;383.24;-63.05;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
574.9;80.45;588.88;52.33;37.7;0.42;0;382.88;-68.35;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575;80.59;588.9;52.15;41.2;0.43;0;382.53;-73.5;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.1;80.71;588.92;52.22;43.5;0.42;0;382.27;-77.36;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.2;80.88;588.94;52.15;45;0.44;0;382.02;-81.11;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.3;81.02;588.96;52.03;46.5;0.52;0;381.86;-83.06;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.4;81.19;588.98;51.88;47;0.5;0;381.71;-84.86;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.5;81.36;589;51.88;48.5;0.62;0;381.56;-86.71;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.6;81.52;589.01;52.15;49.5;0.49;0;381.41;-88.56;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.7;81.73;589.03;52.54;50.5;0.49;0;381.22;-90.92;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.8;81.97;589.05;52.86;51.2;0.67;0;381.02;-93.32;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
575.9;82.14;589.07;52.95;52.2;0.77;0;380.91;-94.93;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576;82.35;589.09;53.13;53.2;0.69;0;380.81;-96.48;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576.1;82.57;589.11;53.13;54.5;0.59;0;380.62;-99.09;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576.2;82.78;589.13;52.42;55.5;0.61;0;380.42;-101.79;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576.3;83.04;589.15;51.97;56;0.71;0;380.4;-100.8;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576.4;83.25;589.17;49.24;55.3;0.79;0;380.4;-99.5;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576.5;83.51;589.19;46.47;52.8;0.55;0;380.91;-91.19;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.51;
576.6;83.64;589.21;44.37;46.69;0.5;0;381.46;-82.29;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.5;
576.7;83.82;589.23;43.59;38.89;0.46;0;382.24;-70.52;27;28;81.7;95;8;90;0;0;0.92;1;27.5;85;5;31.48;
576.8;83.89;589.25;42.1;32.59;0.33;0;383.04;-58.53;27;28;81.65;95;8;90;0;0;0.92;1;27.5;85;5;31.46;
576.9;83.91;589.27;41.42;26.8;0.02;0;383.56;-50.35;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.45;
577;84.01;589.29;41.11;22.8;0.02;0;384.06;-42.5;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.43;
577.1;83.99;589.31;40.68;19.59;0.1;0;384.42;-37.61;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.41;
577.2;83.96;589.33;40.42;16.59;0.04;0;384.77;-32.96;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.4;
577.3;83.96;589.35;40.08;15.3;-0.01;0;384.98;-29.92;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.38;
577.4;83.95;589.37;40.08;12.8;-0.01;0;385.18;-27.02;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.36;
577.5;83.91;589.39;40.17;12.3;-0.04;0;385.29;-25.46;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.35;
577.6;83.9;589.41;40.23;11.3;-0.05;0;385.39;-24.01;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
577.7;83.84;589.43;40.23;10.3;-0.03;0;385.54;-22.28;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
577.8;83.75;589.45;40.23;9.09;-0.09;0;385.69;-20.53;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
577.9;83.68;589.47;40.29;8.5;-0.18;0;385.79;-18.88;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578;83.63;589.49;40.4;7.09;-0.13;0;385.89;-17.23;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.1;83.59;589.51;40.85;6.09;-0.08;0;385.99;-16.18;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.2;83.5;589.53;41.07;5.5;-0.05;0;386.09;-15.18;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.3;83.45;589.55;41.7;6.2;-0.03;0;386.05;-16.25;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.4;83.37;589.57;42.1;7;-0.04;0;386;-17.5;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.5;83.34;589.59;42.7;7.7;-0.13;0;385.86;-19.35;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.6;83.24;589.61;42.76;9.3;-0.05;0;385.71;-21.25;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.7;83.2;589.63;43.77;10;0.08;0;385.65;-22.65;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.8;83.17;589.65;45.03;11;0.03;0;385.6;-24;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
578.9;83.14;589.67;45.32;12;0;0;385.51;-25.58;27;28;81.6;95;8;90;0;0;0.92;1;27.5;85;5;31.34;
